Energy (keV);Stopping Power (MeV·cm²/g);Dose (kGy)
703.5;118.48856306832691;248.8259824434865
703.0;118.53587943371741;248.9253468108066
702.5;118.58324873816417;249.02482235014477
702.0;118.63067107407574;249.12440925555907
701.5;118.67814653404983;249.22410772150465
701.0;118.72567521087356;249.3239179428345
700.5;118.77325719752396;249.42384011480033
700.0;118.82089258716809;249.52387443305298
699.5;118.86858147316362;249.62402109364362
699.0;118.91632394905896;249.72428029302384
698.5;118.96412010859383;249.82465222804709
698.0;119.0119700456995;249.92513709596898
697.5;119.05987385449897;250.02573509444784
697.0;119.10783162930768;250.12644642154612
696.5;119.15584346463353;250.22727127573043
696.0;119.20390945517741;250.32820985587256
695.5;119.25202969583343;250.4292623612502
695.0;119.30020428168937;250.5304289915477
694.5;119.34843330802703;250.63170994685677
694.0;119.39671687032241;250.73310542767703
693.5;119.44505506424623;250.8346156349171
693.0;119.49344798566426;250.93624076989494
692.5;119.5418957306375;251.03798103433877
692.0;119.5903983954229;251.1398366303881
691.5;119.63895607647316;251.24180776059364
691.0;119.68756887043757;251.34389462791893
690.5;119.73623687416213;251.44609743574048
690.0;119.78496018468985;251.54841638784868
689.5;119.83373889926123;251.6508516884486
689.0;119.88257311531456;251.75340354216058
688.5;119.93146293048622;251.85607215402106
688.0;119.98040844261102;251.95885772948316
687.5;120.02940974972266;252.06176047441758
687.0;120.078466950054;252.16478059511337
686.5;120.12758014203725;252.26791829827823
686.0;120.17674942430467;252.3711737910398
685.5;120.22597489568851;252.4745472809459
685.0;120.27525665522175;252.57803897596565
684.5;120.32459480213811;252.68164908449003
684.0;120.3739894358725;252.78537781533225
683.5;120.42344065606149;252.88922537772913
683.0;120.47294856254356;252.99319198134148
682.5;120.52251325535937;253.09727783625468
682.0;120.57213483475212;253.20148315297948
681.5;120.6218134011681;253.30580814245303
681.0;120.67154905525673;253.41025301603915
680.5;120.7213418978711;253.5148179855293
680.0;120.77119203006825;253.61950326314334
679.5;120.82109955310953;253.72430906153005
679.0;120.8710645684609;253.82923559376786
678.5;120.92108717779331;253.93428307336595
678.0;120.971167482983;254.03945171426432
677.5;121.02130558611191;254.14474173083502
677.0;121.07150158946793;254.25015333788267
676.5;121.12175559554531;254.35568675064516
676.0;121.17206770704495;254.4613421847944
675.5;121.22243802687481;254.5671198564371
675.0;121.27286665815008;254.67301998211516
674.5;121.32335370419376;254.77904277880694
674.0;121.37389926853689;254.88518846392748
673.5;121.42450345491862;254.99145725532912
673.0;121.47516636728707;255.09784937130289
672.5;121.52588810979933;255.2043650305786
672.0;121.57666878682168;255.31100445232556
671.5;121.62750850293031;255.41776785615366
671.0;121.67840736291136;255.52465546211386
670.5;121.72936547176124;255.6316674906986
670.0;121.7803829346872;255.7388041628431
669.5;121.83145985710742;255.8460656999256
669.0;121.88259634465146;255.9534523237681
668.5;121.93379250316067;256.0609642566374
668.0;121.98504843868827;256.16860172124535
667.5;122.0363642574999;256.27636494074983
667.0;122.0877400660739;256.3842541387552
666.5;122.13917597110162;256.49226953931344
666.0;122.19067207948764;256.60041136692405
665.5;122.24222849835043;256.7086798465359
665.0;122.29384533502217;256.81707520354655
664.5;122.34552269704962;256.9255976638042
664.0;122.39726069219398;257.0342474536074
663.5;122.44905942843165;257.1430247997065
663.0;122.50091901395403;257.25192992930346
662.5;122.55283955716838;257.36096307005363
662.0;122.60482116669779;257.4701244500654
661.5;122.65686395138165;257.57941429790145
661.0;122.70896802027592;257.6888328425794
660.5;122.76113348265345;257.79838031357224
660.0;122.81336044800436;257.90805694080916
659.5;122.86564902603625;258.0178629546761
659.0;122.91799932667467;258.12779858601687
658.5;122.97041146006332;258.237864066133
658.0;123.02288553656435;258.34805962678513
657.5;123.07542166675869;258.45838550019323
657.0;123.12801996144655;258.56884191903777
656.5;123.1806805316475;258.67942911645974
656.0;123.2334034886008;258.7901473260617
655.5;123.28618894376588;258.90099678190836
655.0;123.33903700882252;259.0119777185273
654.5;123.39194779567119;259.1230903709095
654.0;123.44492141643333;259.23433497451
653.5;123.49795798345174;259.34571176524867
653.0;123.55105760929078;259.4572209795107
652.5;123.6042204067368;259.5688628541473
652.0;123.65744648879833;259.6806376264765
651.5;123.71073596870646;259.7925455342836
651.0;123.76408895991513;259.90458681582174
650.5;123.8175055761014;260.01676170981295
650.0;123.87098593116575;260.1290704554481
649.5;123.92453013923247;260.2415132923882
649.0;123.97813831464984;260.35409046076467
648.5;124.03181057199056;260.4668022011802
648.0;124.08554702605181;260.57964875470884
647.5;124.13934779185588;260.6926303628974
647.0;124.19321298465016;260.80574726776535
646.5;124.24714271990771;260.91899971180624
646.0;124.30113711332727;261.03238793798727
645.5;124.35519628083377;261.14591218975096
645.0;124.40932033857848;261.2595727110148
644.5;124.46350940293944;261.37336974617284
644.0;124.51776359052158;261.48730354009535
643.5;124.57208301815712;261.60137433813
643.0;124.62646780290589;261.7155823861024
642.5;124.68091806205545;261.82992793031644
642.0;124.73543391312161;261.9444112175554
641.5;124.79001547384841;262.0590324950817
641.0;124.84466286220874;262.17379201063835
640.5;124.89937619640426;262.28869001244897
640.0;124.95415559486601;262.40372674921866
639.5;125.0090011762545;262.5189024701345
639.0;125.06391305946;262.634217424866
638.5;125.11889136360284;262.749671863566
638.0;125.17393620803364;262.86526603687065
637.5;125.22904771233375;262.9810001959009
637.0;125.28422599631514;263.09687459226177
636.5;125.3394711800212;263.21288947804453
636.0;125.39478338372652;263.3290451058257
635.5;125.4501627279374;263.44534172866855
635.0;125.50560933339206;263.5617796001234
634.5;125.56112332106093;263.678358974228
634.0;125.6167048121468;263.7950801055083
633.5;125.67235392808533;263.91194324897924
633.0;125.72807079054488;264.02894866014424
632.5;125.78385552142726;264.14609659499723
632.0;125.83970824286754;264.26338731002187
631.5;125.89562907723472;264.3808210621929
631.0;125.9516181471315;264.4983981089761
630.5;126.00767557539491;264.61611870832934
630.0;126.06380148509655;264.7339831187028
629.5;126.11999599954247;264.8519915990392
629.0;126.17625924227382;264.970144408775
628.5;126.23259133706686;265.0884418078404
628.0;126.2889924079333;265.20688405666
627.5;126.34546257912045;265.32547141615294
627.0;126.40200197511146;265.44420414773407
626.5;126.4586107206257;265.563082513314
626.0;126.51528894061877;265.6821067752994
625.5;126.57203676028294;265.8012771965942
625.0;126.62885430504723;265.9205940405992
624.5;126.68574170057761;266.04005757121297
624.0;126.74269907277731;266.1596680528324
623.5;126.7997265477871;266.2794257503529
623.0;126.85682425198529;266.39933092916914
622.5;126.91399231198822;266.5193838551753
622.0;126.97123085465024;266.63958479476554
621.5;127.02854000706397;266.75993401483436
621.0;127.0859198965607;266.88043178277746
620.5;127.14337065071018;267.0010783664914
620.0;127.20089239732138;267.1218740343749
619.5;127.25848526444221;267.24281905532865
619.0;127.31614938036;267.363913698756
618.5;127.37388487360154;267.48515823456324
618.0;127.43169187293333;267.60655293316
617.5;127.48957050736182;267.7280980654598
617.0;127.54752090613354;267.84979390288044
616.5;127.60554319873533;267.97164071734426
616.0;127.66363751489443;268.09363878127834
615.5;127.72180398457881;268.2157883676156
615.0;127.7800427379972;268.33808974979416
614.5;127.83835390559936;268.46054320175864
614.0;127.89673761807627;268.58314899796017
613.5;127.95519400636016;268.70590741335633
613.0;128.01372320162486;268.82881872341216
612.5;128.07232533528583;268.9518832041002
612.0;128.13100053900044;269.0751011319009
611.5;128.18974894466803;269.19847278380286
611.0;128.24857068443;269.321998437303
610.5;128.3074658906703;269.4456783704077
610.0;128.36643469601515;269.56951286163184
609.5;128.42547723333342;269.69350219000023
609.0;128.48459363573684;269.8176466350473
608.5;128.54378403657992;269.9419464768178
608.0;128.6030485694603;270.0664019958666
607.5;128.66238736821876;270.1910134732594
607.0;128.72180056693944;270.3157811905728
606.5;128.7812882999498;270.4407054298946
606.0;128.84085070182107;270.56578647382423
605.5;128.90048790736805;270.6910246054729
605.0;128.96020005164937;270.81642010846366
604.5;129.01998726996757;270.9419732669319
604.0;129.0798496978693;271.06768436552557
603.5;129.13978747114538;271.19355368940535
603.0;129.19980072583084;271.31958152424477
602.5;129.25988959820512;271.4457681562308
602.0;129.3200542247921;271.5721138720635
601.5;129.38029474236032;271.69861895895673
601.0;129.44061128792285;271.825283704638
600.5;129.50100399873764;271.9521083973491
600.0;129.5614730123074;272.0790933258455
599.5;129.6220184663798;272.2062387793976
599.0;129.68264049894753;272.33354504778987
598.5;129.74333924824842;272.46101242132164
598.0;129.80411485276528;272.5886411908071
597.5;129.8649674512263;272.7164316475753
597.0;129.92589718260496;272.84438408347046
596.5;129.98690418612;272.972498790852
596.0;130.04798860123557;273.1007760625947
595.5;130.10915056766143;273.22921619208904
595.0;130.1703902253527;273.3578194732406
594.5;130.23170771451007;273.48658620047115
594.0;130.2931031755799;273.6155166687177
593.5;130.35457674925414;273.7446111734337
593.0;130.41612857647038;273.87387001058784
592.5;130.47775879841205;274.00329347666536
592.0;130.5394675565081;274.132881868667
591.5;130.6012549924334;274.26263548411015
591.0;130.66312124810847;274.39255462102784
590.5;130.72506646569968;274.5226395779693
590.0;130.78709078761906;274.65289065400003
589.5;130.8491943565246;274.7833081487017
589.0;130.91137731531995;274.9138923621719
588.5;130.9736398071546;275.04464359502464
588.0;131.03598197542377;275.17556214838993
587.5;131.09840396376848;275.3066483239138
587.0;131.16090591607536;275.4379024237583
586.5;131.22348797647695;275.5693247506016
586.0;131.28615028935133;275.7009156076378
585.5;131.34889299932232;275.8326752985769
585.0;131.41171625125932;275.9646041276446
584.5;131.47462019027728;276.0967023995823
584.0;131.5376049617367;276.22897041964706
583.5;131.6006707112435;276.3614084936114
583.0;131.66381758464908;276.4940169277631
582.5;131.7270457280502;276.62679602890546
582.0;131.79035528778888;276.7597461043567
581.5;131.85374641045235;276.89286746194995
581.0;131.91721924287293;277.0261604100332
580.5;131.9807739321281;277.15962525746903
580.0;132.04441062554025;277.2932623136345
579.5;132.1081294706766;277.42707188842087
579.0;132.1719306153491;277.5610542922331
578.5;132.23581420761462;277.69520983599074
578.0;132.29978039577432;277.82953883112606
577.5;132.3638293283739;277.9640415895852
577.0;132.4279611542034;278.09871842382717
576.5;132.49217602229706;278.23356964682387
576.0;132.55647408193315;278.36859557205963
575.5;132.62085548263383;278.5037965135311
575.0;132.68532037416514;278.6391727857468
574.5;132.74986890653673;278.7747247037271
574.0;132.8145012300017;278.9104525830036
573.5;132.87921749505648;279.04635673961866
573.0;132.94401785244062;279.1824374901253
572.5;133.00890245313673;279.3186951515871
572.0;133.07387144837014;279.45513004157726
571.5;133.1389249896088;279.59174247817845
571.0;133.20406322856314;279.72853277998263
570.5;133.26928631718573;279.86550126609
570.0;133.33459440767132;280.00264825610975
569.5;133.39998765245622;280.1399740701581
569.0;133.46546620421856;280.277479028859
568.5;133.53103021587773;280.41516345334327
568.0;133.59667984059433;280.55302766524807
567.5;133.6624152317697;280.69107198671634
567.0;133.72823654304605;280.8292967403967
566.5;133.79414392830589;280.9677022494424
566.0;133.86013754167178;281.10628883751076
565.5;133.92621753750643;281.2450568287635
565.0;133.99238407041196;281.38400654786517
564.5;134.05863729522991;281.5231383199829
564.0;134.12497736704083;281.6624524707857
563.5;134.19140444116405;281.8019493264445
563.0;134.2579186731574;281.94162921363056
562.5;134.32452021881687;282.08149245951546
562.0;134.39120923417622;282.22153939177
561.5;134.45798587550678;282.3617703385642
561.0;134.5248502993171;282.5021856285659
560.5;134.59180266235256;282.6427855909404
560.0;134.658843121595;282.7835705553495
559.5;134.72597183426257;282.9245408519514
559.0;134.79318895780912;283.06569681139916
558.5;134.86049464992396;283.2070387648403
558.0;134.9278890685314;283.34856704391603
557.5;134.9953723717906;283.4902819807603
557.0;135.06294471809483;283.6321839079992
556.5;135.13060626607137;283.7742731587499
556.0;135.1983571745809;283.91655006661995
555.5;135.2661976027173;284.0590149657064
555.0;135.33412770980698;284.2016681905947
554.5;135.40214765540853;284.34451007635795
554.0;135.47025759931253;284.4875409585563
553.5;135.5384577015406;284.6307611732353
553.0;135.60674812234552;284.77417105692564
552.5;135.67512902221026;284.91777094664155
552.0;135.74360056184779;285.0615611798804
551.5;135.81216290220055;285.20554209462125
551.0;135.88081620444;285.34971402932405
550.5;135.9495606299659;285.49407732292843
550.0;136.0183963404061;285.63863231485277
549.5;136.08732349761576;285.7833793449931
549.0;136.15634226367698;285.92831875372167
548.5;136.2254528008983;286.0734508818864
548.0;136.29465527181392;286.2187760708092
547.5;136.36394983918348;286.3642946622853
547.0;136.4333366659912;286.5100069985815
546.5;136.50281591544532;286.6559134224352
546.0;136.57238775097787;286.80201427705356
545.5;136.64205233624355;286.9483099061115
545.0;136.7118098351196;287.0948006537512
544.5;136.7816604117049;287.2414868645803
544.0;136.8516042303193;287.3883688836706
543.5;136.92164145550333;287.535447056557
543.0;136.99177225201717;287.68272172923605
542.5;137.06199678484018;287.83019324816445
542.0;137.1323152191703;287.97786196025766
541.5;137.20272772042313;288.1257282128886
541.0;137.27323445423153;288.2737923538862
540.5;137.3438355864448;288.42205473153416
540.0;137.4145312831279;288.57051569456866
539.5;137.48532171056075;288.7191755921776
539.0;137.55620703523766;288.8680347739991
538.5;137.6271874238664;289.01709359011943
538.0;137.6982630433675;289.1663523910717
537.5;137.76943406087352;289.3158115278344
537.0;137.8407006437284;289.46547135182965
536.5;137.91206295948638;289.6153322149214
536.0;137.98352117591136;289.7653944694138
535.5;138.0550754609762;289.9156584680501
535.0;138.12672598286173;290.06612456400967
534.5;138.198472909956;290.2167931109076
534.0;138.27031641085335;290.36766446279205
533.5;138.34225665435372;290.5187389741428
533.0;138.4142938094616;290.67001699986935
532.5;138.48642804538528;290.8214988953091
532.0;138.55865953153594;290.97318501622544
531.5;138.63098843752653;291.1250757188057
531.0;138.70341493317136;291.27717135965986
530.5;138.77593918848453;291.42947229581756
530.0;138.8485613736795;291.58197888472694
529.5;138.92128165916785;291.73469148425244
529.0;138.99410021555838;291.88761045267256
528.5;139.06701721365633;292.04073614867826
528.0;139.1400328244619;292.19406893137
527.5;139.21314721916988;292.34760916025675
527.0;139.28636056916807;292.501357195253
526.5;139.3596730460364;292.65531339667643
526.0;139.4330848215463;292.80947812524715
525.5;139.50659606765893;292.96385174208376
525.0;139.5802069565247;293.1184346087019
524.5;139.6539176604818;293.2732270870118
524.0;139.72772835205532;293.4282295393162
523.5;139.80163920395606;293.58344232830774
523.0;139.87565038907934;293.73886581706665
522.5;139.949762080504;293.8945003690584
522.0;140.02397445149103;294.0503463481312
521.5;140.0982876754825;294.20640411851326
521.0;140.1727019261006;294.3626740448113
520.5;140.24721737714592;294.51915649200646
520.0;140.3218342025968;294.67585182545326
519.5;140.3965525766076;294.832760410876
519.0;140.4713726735078;294.9898826143664
518.5;140.54629466780057;295.1472188023812
518.0;140.62131873416152;295.30476934173925
517.5;140.6964450474374;295.4625345996186
517.0;140.77167378264485;295.62051494355416
516.5;140.84700511496894;295.7787107414348
516.0;140.92243921976194;295.93712236150003
515.5;140.99797627254196;296.09575017233817
515.0;141.07361644899152;296.2545945428822
514.5;141.14935992495612;296.4136558424078
514.0;141.22520687644285;296.57293444053005
513.5;141.30115747961926;296.7324307072004
513.0;141.3772119108113;296.8921450127038
512.5;141.4533703465025;297.0520777276553
512.0;141.52963296333206;297.21222922299734
511.5;141.60599993809353;297.3725998699964
511.0;141.68247144773335;297.5331900402401
510.5;141.7590476693491;297.6940001056331
510.0;141.83572878018828;297.8550304383954
509.5;141.9125149576464;298.01628141105743
509.0;141.98940637926572;298.177753396458
508.5;142.0664032227333;298.33944676773996
508.0;142.14350566587984;298.5013618983477
507.5;142.22071388667757;298.66349916202296
507.0;142.2980280632388;298.8258589328015
506.5;142.37544837381446;298.9884415850104
506.0;142.45297499679197;299.15124749326316
505.5;142.53060811069383;299.3142770324571
505.0;142.60834789417595;299.4775305777695
504.5;142.68619452602553;299.64100850465366
504.0;142.76414818515977;299.80471118883554
503.5;142.84220905062367;299.96863900630973
503.0;142.92037730158845;300.1327923333357
502.5;142.9986531173497;300.29717154643436
502.0;143.0770366773254;300.46177702238333
501.5;143.1555281610543;300.626609138214
501.0;143.23412774819369;300.79166827120673
500.5;143.31283561851794;300.9569547988877
500.0;143.39165195191603;301.12246909902365
499.5;143.47057692839002;301.28821154961906
499.0;143.549610728053;301.45418252891136
498.5;143.62875353112688;301.62038241536646
498.0;143.7080055179407;301.78681158767546
497.5;143.78736686892827;301.9534704247494
497.0;143.86683776462644;302.1203593057155
496.5;143.94641838567267;302.2874786099126
496.0;144.02610891280324;302.4548287168868
495.5;144.105909526851;302.6224100063871
495.0;144.18582040874304;302.79022285836044
494.5;144.26584173949897;302.9582676529479
494.0;144.3459737002283;303.1265447704795
493.5;144.42621647212846;303.2950545914698
493.0;144.50657023648242;303.4637974966131
492.5;144.58703517465656;303.63277386677885
492.0;144.66761146809827;303.8019840830064
491.5;144.74829929833376;303.9714285265009
491.0;144.82909884696565;304.1411075786279
490.5;144.91001029567067;304.31102162090843
490.0;144.9910338261972;304.48117103501414
489.5;145.07216962036293;304.65155620276215
489.0;145.1534178600524;304.82217750611005
488.5;145.23477872721458;304.9930353271506
488.0;145.3162524038604;305.16413004810687
487.5;145.39783907206012;305.3354620513263
487.0;145.47953891394113;305.50703171927637
486.5;145.56135211168487;305.6788394345382
486.0;145.64327884752473;305.8508855798019
485.5;145.72531930374325;306.02317053786084
485.0;145.80747366266954;306.19569469160604
484.5;145.88974210667647;306.36845842402056
484.0;145.97212481817812;306.5414621181741
483.5;146.0546219796272;306.71470615721717
483.0;146.137233773512;306.88819092437524
482.5;146.2199603823538;307.06191680294296
482.0;146.30280198870418;307.23588417627883
481.5;146.38575877514197;307.41009342779813
481.0;146.46883092427046;307.584544940968
480.5;146.55201861871475;307.759239099301
480.0;146.63532204111863;307.93417628634916
479.5;146.7187413741415;308.1093568856972
479.0;146.80227680045584;308.2847812809573
478.5;146.88592850274384;308.4604498557621
478.0;146.96969666369458;308.6363629937586
477.5;147.0535814660008;308.81252107860166
477.0;147.13758309235615;308.98892449394793
476.5;147.22170172545165;309.1655736234485
476.0;147.30593754797286;309.34246885074305
475.5;147.39029074259668;309.51961055945304
475.0;147.474761491988;309.6969991331748
474.5;147.55934997879655;309.8746349554728
474.0;147.64405638565378;310.05251840987296
473.5;147.72888089516928;310.2306498798555
473.0;147.81382368992772;310.40902974884824
472.5;147.89888495248536;310.5876584002193
472.0;147.98406486536655;310.7665362172698
471.5;148.06936361106065;310.9456635832274
471.0;148.15478137201833;311.12504088123853
470.5;148.24031833064808;311.304668494361
470.0;148.32597466931267;311.48454680555665
469.5;148.41175057032586;311.6646761976843
469.0;148.49764621594844;311.8450570534917
468.5;148.58366178838492;312.0256897556083
468.0;148.66979746977964;312.20657468653724
467.5;148.7560534422133;312.38771222864796
467.0;148.8424298876991;312.5691027641681
466.5;148.92892698817897;312.75074667517583
466.0;149.01554492551992;312.93264434359185
465.5;149.10228388151003;313.1147961511711
465.0;149.18914403785467;313.29720247949484
464.5;149.27612557617272;313.47986370996273
464.0;149.36322867799245;313.6627802237841
463.5;149.45045352474756;313.84595240196995
463.0;149.53780029777334;314.02938062532405
462.5;149.6252691783025;314.2130652744353
462.0;149.71286034746106;314.39700672966825
461.5;149.8005739862643;314.58120537115514
461.0;149.88841027561267;314.7656615787866
460.5;149.97636939628737;314.9503757322035
460.0;150.0644515289463;315.1353482107873
459.5;150.15265685411984;315.3205793936517
459.0;150.2409855522063;315.5060696596332
458.5;150.32943780346778;315.69181938728235
458.0;150.4180137880258;315.8778289548542
457.5;150.5067136858565;316.06409874029873
457.0;150.59553767678676;316.25062912125225
456.5;150.68448594048928;316.4374204750275
456.0;150.773558656478;316.62447317860386
455.5;150.86275600410386;316.81178760861815
455.0;150.9520781625497;316.9993641413544
454.5;151.04152531082602;317.1872031527347
454.0;151.13109762776602;317.37530501830867
453.5;151.22079529202082;317.56367011324375
453.0;151.31061848205482;317.75229881231513
452.5;151.40056737614069;317.94119148989546
452.0;151.49064215235452;318.1303485199445
451.5;151.58084298857105;318.3197702759992
451.0;151.67117006245846;318.50945713116283
450.5;151.76162355147346;318.6994094580943
450.0;151.85220363285632;318.88962762899826
449.5;151.94291048362544;319.0801120156134
449.0;152.03374428057256;319.27086298920244
448.5;152.1247052002575;319.46188092054075
448.0;152.21579341900258;319.65316617990544
447.5;152.30700911288776;319.8447191370643
447.0;152.39835245774495;320.03654016126444
446.5;152.48982362915297;320.2286296212212
446.0;152.58142280243172;320.42098788510657
445.5;152.67315015263708;320.61361532053786
445.0;152.76500585455506;320.8065122945656
444.5;152.85699008269637;320.9996791736624
444.0;152.9491030112909;321.1931163237109
443.5;153.04134481428179;321.3868241099918
443.0;153.13371566531995;321.5808028971719
442.5;153.22621573775808;321.775053049292
442.0;153.318845204645;321.96957492975446
441.5;153.41160423871955;322.16436890131104
441.0;153.50449301240502;322.3594353260506
440.5;153.59751169780293;322.5547745653862
440.0;153.6906604666869;322.75038698004244
439.5;153.7839394904967;322.9462729300431
439.0;153.87734894033238;323.142432774698
438.5;153.97088898694753;323.33886687258985
438.0;154.06455980074333;323.53557558156103
437.5;154.15836155176245;323.73255925870114
437.0;154.2522944096822;323.9298182603327
436.5;154.3463585438087;324.12735294199825
436.0;154.44055412306992;324.32516365844685
435.5;154.53488131600946;324.5232507636199
435.0;154.62934029077988;324.72161461063774
434.5;154.72393121513613;324.92025555178594
434.0;154.81865425642866;325.1191739385002
433.5;154.91350958159708;325.3183701213539
433.0;155.00849735716287;325.51784445004205
432.5;155.10361774922293;325.71759727336814
432.0;155.19887092344248;325.91762893922925
431.5;155.29425704504797;326.1179397946008
431.0;155.38977627882042;326.3185301855229
430.5;155.4854287890879;326.5194004570846
430.0;155.58121473971852;326.7205509534089
429.5;155.6771342941136;326.9219820176386
429.0;155.7731876151997;327.1236939919194
428.5;155.86937486542172;327.32568721738556
428.0;155.96569620673546;327.5279620341444
427.5;156.06215180060016;327.73051878126034
427.0;156.15874180797093;327.9333577967389
426.5;156.25546638929106;328.1364794175112
426.0;156.35232570448463;328.3398839794177
425.5;156.44931991294843;328.54357181719166
425.0;156.54644917354463;328.7475432644437
424.5;156.64371364459257;328.9517986536444
424.0;156.74111348386097;329.156338316108
423.5;156.83864884856;329.36116258197603
423.0;156.9363198953332;329.5662717801997
422.5;157.03412678024935;329.77166623852366
422.0;157.13206965879425;329.9773462834679
421.5;157.2301486858627;330.18331224031164
421.0;157.32836401574983;330.38956443307467
420.5;157.426715802143;330.5961031845003
420.0;157.52520419811327;330.8029288160379
419.5;157.62382935610682;331.0100416478243
419.0;157.72259142793632;331.21744199866635
418.5;157.82149056477252;331.4251301860223
418.0;157.92052691713516;331.6331065259839
417.5;158.0197006348845;331.8413713332574
417.0;158.11901186721212;332.0499249211455
416.5;158.21846076263213;332.2587676015275
416.0;158.31804746897222;332.4678996848417
415.5;158.41777213336445;332.67732148006536
415.0;158.51763490223598;332.8870332946956
414.5;158.61763592130012;333.0970354347303
414.0;158.71777533554658;333.30732820464783
413.5;158.8180532892325;333.5179119073882
413.0;158.91846992587259;333.72878684433243
412.5;159.0190253882298;333.93995331528265
412.0;159.11971981830564;334.15141161844184
411.5;159.22055335733052;334.3631620503941
411.0;159.32152614575375;334.5752049060829
410.5;159.42263832323377;334.78754047879096
410.0;159.52389002862836;335.00016906011956
409.5;159.62528139998426;335.21309093996695
409.0;159.72681257452751;335.4263064065078
408.5;159.82848368865277;335.6398157461708
408.0;159.93029487791335;335.853619243618
407.5;160.03224627701064;336.0677171817224
407.0;160.1343380197839;336.28210984154623
406.5;160.2365702391995;336.496797502319
406.0;160.33894306734035;336.71178044141476
405.5;160.4414566353954;336.9270589343304
405.0;160.54411107364854;337.1426332546619
404.5;160.64690651146773;337.35850367408227
404.0;160.7498430772944;337.5746704623183
403.5;160.85292089863202;337.7911338871273
403.0;160.95614010203508;338.0078942142737
402.5;161.0595008130978;338.2249517075054
402.0;161.16300315644307;338.44230662853045
401.5;161.26664725571047;338.659959236992
401.0;161.37043323354547;338.8779097904455
400.5;161.47436121158728;339.0961585443333
400.0;161.57843131045726;339.3147057519603
399.5;161.6826436497475;339.5335516644697
399.0;161.78699834800835;339.75269653081756
398.5;161.8914955227369;339.97214059774745
398.0;161.99613529036483;340.1918841097662
397.5;162.10091776624597;340.4119273091166
397.0;162.20584306464443;340.63227043575336
396.5;162.31091129872192;340.85291372731604
396.0;162.4161225805254;341.0738574191034
395.5;162.52147702097457;341.29510174404663
395.0;162.62697472984917;341.5166469326833
394.5;162.73261581577623;341.7384932131301
394.0;162.8384003862171;341.96064081105595
393.5;162.94432854745463;342.18308994965474
393.0;163.0504004045801;342.40584084961824
392.5;163.15661606147995;342.6288937291079
392.0;163.26297562082246;342.85224880372715
391.5;163.36947918404462;343.0759062864937
391.0;163.47612685133842;343.2998663878107
390.5;163.58291872163733;343.5241293154385
390.0;163.6898548926026;343.7486952744655
389.5;163.79693546060943;343.9735644672798
389.0;163.90416052073294;344.1987370935392
388.5;164.01153016673462;344.4242133501427
388.0;164.1190444910476;344.64999343119996
387.5;164.2267035847626;344.8760775280015
387.0;164.3345075376138;345.102465828989
386.5;164.4424564379641;345.3291585197246
386.0;164.55055037279064;345.55615578286034
385.5;164.6587894276701;345.78345779810724
385.0;164.76717368676384;346.0110647422041
384.5;164.87570323280315;346.23897678888665
384.0;164.9843781470738;346.46719410885504
383.5;165.09319850940142;346.69571686974297
383.0;165.2021643981356;346.9245452360848
382.5;165.3112758901352;347.15367936928396
382.0;165.42053306075215;347.3831194275795
381.5;165.52993598381622;347.6128655660141
381.0;165.63948473161912;347.84291793640017
380.5;165.74917937489866;348.0732766872872
380.0;165.8590199828227;348.3039419639277
379.5;165.969006622973;348.53491390824337
379.0;166.07913936132897;348.7661926587908
378.5;166.18941826225134;348.9977783507278
378.0;166.29984338846558;349.22967111577776
377.5;166.4104148010454;349.46187108219533
377.0;166.52113255939557;349.6943783747307
376.5;166.63199672123554;349.9271931145947
376.0;166.74300734258216;350.1603154194226
375.5;166.8541644777326;350.39374540323854
375.0;166.96546817924676;350.62748317641825
374.5;167.07691849793034;350.86152884565377
374.0;167.18851548281668;351.095882513915
373.5;167.3002591811498;351.3305442804146
373.0;167.41214963836583;351.5655142405683
372.5;167.52418689807556;351.8007924859587
372.0;167.63637100204602;352.0363791042966
371.5;167.74870199018238;352.2722741793831
371.0;167.86117990050954;352.50847779107005
370.5;167.9738047691536;352.7449900152226
370.0;168.0865766303232;352.9818109236787
369.5;168.19949551629045;353.21894058421
369.0;168.31256145737257;353.4563790604824
368.5;168.42577448191207;353.6941264120154
368.0;168.5391346162581;353.93218269414206
367.5;168.6526418847466;354.1705479579679
367.0;168.76629630968108;354.40922225033034
366.5;168.8800979113127;354.6482056137567
366.0;168.9940467078205;354.887498086423
365.5;169.1081427152916;355.12709970211233
365.0;169.2223859477005;355.3670104901711
364.5;169.33677641688956;355.6072304754681
364.0;169.45131413254788;355.8477596783506
363.5;169.5659991021909;356.08859811460087
363.0;169.68083133113984;356.32974579539365
362.5;169.79581082250039;356.5712027272508
362.0;169.91093757714196;356.81296891199815
361.5;170.02621159367627;357.0550443467202
361.0;170.14163286843592;357.2974290237155
360.5;170.2572013954529;357.5401229304511
360.0;170.37291716643682;357.78312604951736
359.5;170.48878017075307;358.02643835858146
359.0;170.60479039540056;358.27005983034115
358.5;170.72094782498976;358.5139904324785
358.0;170.83725244172007;358.7582301276122
357.5;170.9537042253575;359.00277887325075
357.0;171.07030315321163;359.24763662174445
356.5;171.18704920011288;359.49280332023704
356.0;171.30394233838953;359.73827891061796
355.5;171.42098253784408;359.9840633294726
355.0;171.5381697657304;360.2301565080338
354.5;171.65550398672954;360.47655837213205
354.0;171.77298516292626;360.72326884214516
353.5;171.89061325378512;360.97028783294877
